geoid,year,rho_H,rho_W,In,Out
17031804406,2021,0.0,0.0,0.0,2.0
17031804505,2021,0.0,0.0,0.0,2.0
17031804506,2021,0.0,0.0,0.0,3.0
17031804509,2021,0.0,0.0,0.0,4.0
17031804510,2021,0.0,0.0,0.0,1.0
17031804511,2021,0.0,0.0,0.0,2.0
17031804512,2021,0.0,0.0,0.0,1.0
17031804513,2021,0.0,0.0,0.0,4.0
17031804603,2021,0.0,0.0,0.0,4.0
17031804606,2021,0.0,0.0,0.0,1.0
17031804607,2021,0.0,0.0,0.0,9.0
17031804608,2021,0.0,0.0,0.0,1.0
17031804609,2021,0.0,0.0,0.0,5.0
17031804610,2021,0.0,0.0,0.0,3.0
17031804611,2021,0.0,0.0,0.0,5.0
17031804701,2021,0.0,0.0,0.0,4.0
17031804705,2021,0.0,0.0,0.0,2.0
17031804706,2021,0.0,0.0,0.0,5.0
17031804709,2021,0.0,0.0,0.0,5.0
17031804710,2021,0.0,0.0,0.0,3.0
17031804711,2021,0.0,0.0,0.0,6.0
17031804712,2021,0.0,0.0,0.0,2.0
17031804713,2021,0.0,0.0,0.0,3.0
17031804714,2021,0.0,0.0,0.0,3.0
17031804715,2021,0.0,0.0,0.0,1.0
17031804716,2021,0.0,0.0,0.0,3.0
17031804803,2021,0.0,0.0,0.0,2.0
17031804804,2021,0.0,0.0,0.0,2.0
17031804805,2021,0.0,0.0,0.0,7.0
17031804806,2021,0.0,0.0,0.0,3.0
17031804807,2021,0.0,0.0,0.0,1.0
17031804808,2021,0.0,0.0,0.0,2.0
17031804809,2021,0.0,0.0,0.0,3.0
17031804810,2021,0.0,0.0,0.0,5.0
17031804901,2021,0.0,0.0,0.0,7.0
17031804902,2021,0.0,0.0,0.0,7.0
17031805001,2021,0.0,0.0,0.0,2.0
17031805002,2021,0.0,0.0,0.0,8.0
17031805105,2021,0.0,0.0,0.0,6.0
17031805106,2021,0.0,0.0,0.0,2.0
17031805107,2021,0.0,0.0,0.0,8.0
17031805108,2021,0.0,0.0,0.0,4.0
17031805109,2021,0.0,0.0,0.0,1.0
17031805110,2021,0.0,0.0,0.0,2.0
17031805111,2021,0.0,0.0,0.0,6.0
17031805112,2021,0.0,0.0,0.0,4.0
17031805201,2021,0.0,0.0,0.0,2.0
17031805202,2021,0.0,0.0,0.0,5.0
17031805301,2021,0.0,0.0,0.0,1.0
17031805302,2021,0.0,0.0,0.0,2.0
17031805401,2021,0.0,0.0,0.0,1.0
17031805402,2021,0.0,0.0,0.0,1.0
17031805501,2021,0.0,0.0,0.0,2.0
17031805502,2021,0.0,0.0,0.0,5.0
17031805600,2021,0.0,0.0,0.0,3.0
17031805701,2021,0.0,0.0,0.0,10.0
17031805801,2021,0.0,0.0,0.0,3.0
17031805802,2021,0.0,0.0,0.0,4.0
17031805901,2021,0.0,0.0,0.0,4.0
17031805902,2021,0.0,0.0,0.0,9.0
17031806001,2021,0.0,0.0,0.0,8.0
17031806002,2021,0.0,0.0,0.0,7.0
17031806004,2021,0.0,0.0,0.0,6.0
17031806005,2021,0.0,0.0,0.0,5.0
17031806006,2021,0.0,0.0,0.0,5.0
17031806102,2021,0.0,0.0,0.0,5.0
17031806103,2021,0.0,0.0,0.0,3.0
17031806104,2021,0.0,0.0,0.0,2.0
17031806201,2021,0.0,0.0,0.0,7.0
17031806202,2021,0.0,0.0,0.0,1.0
17031806300,2021,0.0,0.0,0.0,6.0
17031806400,2021,0.0,0.0,0.0,2.0
17031806501,2021,0.0,0.0,0.0,2.0
17031806502,2021,0.0,0.0,0.0,4.0
17031806600,2021,0.0,0.0,0.0,4.0
17031806700,2021,0.0,0.0,0.0,3.0
17031806801,2021,0.0,0.0,0.0,1.0
17031806802,2021,0.0,0.0,0.0,2.0
17031806900,2021,0.0,0.0,0.0,4.0
17031807000,2021,0.0,0.0,0.0,2.0
17031807100,2021,0.0,0.0,0.0,4.0
17031807200,2021,0.0,0.0,0.0,5.0
17031807300,2021,0.0,0.0,0.0,5.0
17031807400,2021,0.0,0.0,0.0,7.0
17031807500,2021,0.0,0.0,0.0,2.0
17031807600,2021,0.0,0.0,0.0,8.0
17031807700,2021,0.0,0.0,0.0,6.0
17031807800,2021,0.0,0.0,0.0,1.0
17031807900,2021,0.0,0.0,0.0,2.0
17031808001,2021,0.0,0.0,0.0,5.0
17031808002,2021,0.0,0.0,0.0,2.0
17031808100,2021,0.0,0.0,0.0,3.0
17031808200,2021,0.0,0.0,0.0,3.0
17031808301,2021,0.0,0.0,0.0,2.0
17031808302,2021,0.0,0.0,0.0,4.0
17031808400,2021,0.0,0.0,0.0,4.0
17031808500,2021,0.0,0.0,0.0,4.0
17031808600,2021,0.0,0.0,0.0,1.0
17031808702,2021,0.0,0.0,0.0,4.0
17031808800,2021,0.0,0.0,0.0,1.0
17031808900,2021,0.0,0.0,0.0,4.0
17031809000,2021,0.0,0.0,0.0,4.0
17031809100,2021,0.0,0.0,0.0,1.0
17031809200,2021,0.0,0.0,0.0,5.0
17031809300,2021,0.0,0.0,0.0,6.0
17031809401,2021,0.0,0.0,0.0,3.0
17031809402,2021,0.0,0.0,0.0,3.0
17031809500,2021,0.0,0.0,0.0,3.0
17031809600,2021,0.0,0.0,0.0,1.0
17031809700,2021,0.0,0.0,0.0,3.0
17031809800,2021,0.0,0.0,0.0,1.0
17031809900,2021,0.0,0.0,0.0,5.0
17031810000,2021,0.0,0.0,0.0,4.0
17031810100,2021,0.0,0.0,0.0,4.0
17031810200,2021,0.0,0.0,0.0,4.0
17031810301,2021,0.0,0.0,0.0,3.0
17031810302,2021,0.0,0.0,0.0,2.0
17031810400,2021,0.0,0.0,0.0,6.0
17031810501,2021,0.0,0.0,0.0,8.0
17031810502,2021,0.0,0.0,0.0,4.0
17031810600,2021,0.0,0.0,0.0,9.0
17031810701,2021,0.0,0.0,0.0,2.0
17031810702,2021,0.0,0.0,0.0,1.0
17031810800,2021,0.0,0.0,0.0,2.0
17031810900,2021,0.0,0.0,0.0,2.0
17031811100,2021,0.0,0.0,0.0,5.0
17031811200,2021,0.0,0.0,0.0,6.0
17031811301,2021,0.0,0.0,0.0,3.0
17031811302,2021,0.0,0.0,0.0,2.0
17031811401,2021,0.0,0.0,0.0,2.0
17031811402,2021,0.0,0.0,0.0,3.0
17031811500,2021,0.0,0.0,0.0,3.0
17031811600,2021,0.0,0.0,0.0,6.0
17031811701,2021,0.0,0.0,0.0,1.0
17031811702,2021,0.0,0.0,0.0,1.0
17031811800,2021,0.0,0.0,0.0,3.0
17031811900,2021,0.0,0.0,0.0,8.0
17031812000,2021,0.0,0.0,0.0,7.0
17031812100,2021,0.0,0.0,0.0,4.0
17031812200,2021,0.0,0.0,0.0,6.0
17031812301,2021,0.0,0.0,0.0,5.0
17031812302,2021,0.0,0.0,0.0,3.0
17031812500,2021,0.0,0.0,0.0,2.0
17031812700,2021,0.0,0.0,0.0,2.0
17031812900,2021,0.0,0.0,0.0,3.0
17031813000,2021,0.0,0.0,0.0,2.0
17031813100,2021,0.0,0.0,0.0,9.0
17031813200,2021,0.0,0.0,0.0,6.0
17031813301,2021,0.0,0.0,0.0,3.0
17031813302,2021,0.0,0.0,0.0,2.0
17031813400,2021,0.0,0.0,0.0,2.0
17031813500,2021,0.0,0.0,0.0,5.0
17031813600,2021,0.0,0.0,0.0,1.0
17031813702,2021,0.0,0.0,0.0,5.0
17031813801,2021,0.0,0.0,0.0,1.0
17031813802,2021,0.0,0.0,0.0,3.0
17031813900,2021,0.0,0.0,0.0,3.0
17031814000,2021,0.0,0.0,0.0,3.0
17031814300,2021,0.0,0.0,0.0,2.0
17031814400,2021,0.0,0.0,0.0,1.0
17031814500,2021,0.0,0.0,0.0,1.0
17031814600,2021,0.0,0.0,0.0,2.0
17031814700,2021,0.0,0.0,0.0,5.0
17031814800,2021,0.0,0.0,0.0,6.0
17031814900,2021,0.0,0.0,0.0,2.0
17031815000,2021,0.0,0.0,0.0,2.0
17031815100,2021,0.0,0.0,0.0,1.0
17031815200,2021,0.0,0.0,0.0,5.0
17031815300,2021,0.0,0.0,0.0,4.0
17031815400,2021,0.0,0.0,0.0,4.0
17031815500,2021,0.0,0.0,0.0,7.0
17031815600,2021,0.0,0.0,0.0,4.0
17031815701,2021,0.0,0.0,0.0,9.0
17031815702,2021,0.0,0.0,0.0,6.0
17031815800,2021,0.0,0.0,0.0,2.0
17031815900,2021,0.0,0.0,0.0,2.0
17031816000,2021,0.0,0.0,0.0,5.0
17031816100,2021,0.0,0.0,0.0,2.0
17031816200,2021,0.0,0.0,0.0,2.0
17031816300,2021,0.0,0.0,0.0,1.0
17031816401,2021,0.0,0.0,0.0,4.0
17031816500,2021,0.0,0.0,0.0,5.0
17031816600,2021,0.0,0.0,0.0,2.0
17031816700,2021,0.0,0.0,0.0,1.0
17031816800,2021,0.0,0.0,0.0,4.0
17031816900,2021,0.0,0.0,0.0,1.0
17031817000,2021,0.0,0.0,0.0,4.0
17031817101,2021,0.0,0.0,0.0,6.0
17031817102,2021,0.0,0.0,0.0,2.0
17031817200,2021,0.0,0.0,0.0,2.0
17031817300,2021,0.0,0.0,0.0,1.0
17031817400,2021,0.0,0.0,0.0,2.0
17031817500,2021,0.0,0.0,0.0,1.0
17031817600,2021,0.0,0.0,0.0,1.0
17031817700,2021,0.0,0.0,0.0,4.0
17031817900,2021,0.0,0.0,0.0,1.0
17031818000,2021,0.0,0.0,0.0,4.0
17031818100,2021,0.0,0.0,0.0,3.0
17031818200,2021,0.0,0.0,0.0,2.0
17031818300,2021,0.0,0.0,0.0,5.0
17031818401,2021,0.0,0.0,0.0,1.0
17031818500,2021,0.0,0.0,0.0,4.0
17031818600,2021,0.0,0.0,0.0,1.0
17031818700,2021,0.0,0.0,0.0,3.0
17031818800,2021,0.0,0.0,0.0,2.0
17031818900,2021,0.0,0.0,0.0,2.0
17031819000,2021,0.0,0.0,0.0,7.0
17031819100,2021,0.0,0.0,0.0,5.0
17031819200,2021,0.0,0.0,0.0,1.0
17031819300,2021,0.0,0.0,0.0,3.0
17031819400,2021,0.0,0.0,0.0,3.0
17031819500,2021,0.0,0.0,0.0,1.0
17031819600,2021,0.0,0.0,0.0,3.0
17031819700,2021,0.0,0.0,0.0,4.0
17031819801,2021,0.0,0.0,0.0,4.0
17031819802,2021,0.0,0.0,0.0,1.0
17031819900,2021,0.0,0.0,0.0,4.0
17031820000,2021,0.0,0.0,0.0,1.0
17031820101,2021,0.0,0.0,0.0,8.0
17031820104,2021,0.0,0.0,0.0,5.0
17031820203,2021,0.0,0.0,0.0,4.0
17031820204,2021,0.0,0.0,0.0,4.0
17031820300,2021,0.0,0.0,0.0,3.0
17031820400,2021,0.0,0.0,0.0,6.0
17031820501,2021,0.0,0.0,0.0,3.0
17031820502,2021,0.0,0.0,0.0,4.0
17031820603,2021,0.0,0.0,0.0,2.0
17031820604,2021,0.0,0.0,0.0,2.0
17031820605,2021,0.0,0.0,0.0,5.0
17031820606,2021,0.0,0.0,0.0,1.0
17031820700,2021,0.0,0.0,0.0,6.0
17031820901,2021,0.0,0.0,0.0,2.0
17031820902,2021,0.0,0.0,0.0,2.0
17031821001,2021,0.0,0.0,0.0,6.0
17031821002,2021,0.0,0.0,0.0,8.0
17031821102,2021,0.0,0.0,0.0,4.0
17031821200,2021,0.0,0.0,0.0,6.0
17031821300,2021,0.0,0.0,0.0,2.0
17031821401,2021,0.0,0.0,0.0,1.0
17031821402,2021,0.0,0.0,0.0,2.0
17031821600,2021,0.0,0.0,0.0,1.0
17031821700,2021,0.0,0.0,0.0,5.0
17031821800,2021,0.0,0.0,0.0,7.0
17031821900,2021,0.0,0.0,0.0,3.0
17031822000,2021,0.0,0.0,0.0,1.0
17031822101,2021,0.0,0.0,0.0,1.0
17031822102,2021,0.0,0.0,0.0,5.0
17031822200,2021,0.0,0.0,0.0,2.0
17031822301,2021,0.0,0.0,0.0,1.0
17031822302,2021,0.0,0.0,0.0,2.0
17031822400,2021,0.0,0.0,0.0,3.0
17031822500,2021,0.0,0.0,0.0,6.0
17031822601,2021,0.0,0.0,0.0,1.0
17031822602,2021,0.0,0.0,0.0,4.0
17031822701,2021,0.0,0.0,0.0,4.0
17031822702,2021,0.0,0.0,0.0,1.0
17031822801,2021,0.0,0.0,0.0,1.0
17031822802,2021,0.0,0.0,0.0,2.0
17031822900,2021,0.0,0.0,0.0,5.0
17031823001,2021,0.0,0.0,0.0,3.0
17031823002,2021,0.0,0.0,0.0,5.0
17031823101,2021,0.0,0.0,0.0,4.0
17031823102,2021,0.0,0.0,0.0,1.0
17031823302,2021,0.0,0.0,0.0,3.0
17031823303,2021,0.0,0.0,0.0,5.0
17031823304,2021,0.0,0.0,0.0,9.0
17031823400,2021,0.0,0.0,0.0,3.0
17031823500,2021,0.0,0.0,0.0,1.0
17031823602,2021,0.0,0.0,0.0,2.0
17031823603,2021,0.0,0.0,0.0,1.0
17031823604,2021,0.0,0.0,0.0,1.0
17031823605,2021,0.0,0.0,0.0,1.0
17031823702,2021,0.0,0.0,0.0,11.0
17031823703,2021,0.0,0.0,0.0,4.0
17031823704,2021,0.0,0.0,0.0,3.0
17031823705,2021,0.0,0.0,0.0,2.0
17031823801,2021,0.0,0.0,0.0,5.0
17031823803,2021,0.0,0.0,0.0,7.0
17031823805,2021,0.0,0.0,0.0,2.0
17031823806,2021,0.0,0.0,0.0,2.0
17031823901,2021,0.0,0.0,0.0,2.0
17031823903,2021,0.0,0.0,0.0,2.0
17031823904,2021,0.0,0.0,0.0,1.0
17031824003,2021,0.0,0.0,0.0,2.0
17031824004,2021,0.0,0.0,0.0,2.0
17031824005,2021,0.0,0.0,0.0,7.0
17031824006,2021,0.0,0.0,0.0,1.0
17031824105,2021,0.0,0.0,0.0,2.0
17031824106,2021,0.0,0.0,0.0,8.0
17031824107,2021,0.0,0.0,0.0,3.0
17031824113,2021,0.0,0.0,0.0,4.0
17031824114,2021,0.0,0.0,0.0,2.0
17031824115,2021,0.0,0.0,0.0,2.0
17031824116,2021,0.0,0.0,0.0,7.0
17031824119,2021,0.0,0.0,0.0,7.0
17031824121,2021,0.0,0.0,0.0,2.0
17031824122,2021,0.0,0.0,0.0,2.0
17031824123,2021,0.0,0.0,0.0,7.0
17031824124,2021,0.0,0.0,0.0,2.0
17031824125,2021,0.0,0.0,0.0,5.0
17031824126,2021,0.0,0.0,0.0,6.0
17031824127,2021,0.0,0.0,0.0,2.0
17031824128,2021,0.0,0.0,0.0,2.0
17031824129,2021,0.0,0.0,0.0,2.0
17031824300,2021,0.0,0.0,0.0,4.0
17031824400,2021,0.0,0.0,0.0,2.0
17031824503,2021,0.0,0.0,0.0,8.0
17031824505,2021,0.0,0.0,0.0,4.0
17031824507,2021,0.0,0.0,0.0,2.0
17031824508,2021,0.0,0.0,0.0,2.0
17031824509,2021,0.0,0.0,0.0,3.0
17031824601,2021,0.0,0.0,0.0,5.0
17031824602,2021,0.0,0.0,0.0,6.0
17031824701,2021,0.0,0.0,0.0,4.0
17031824702,2021,0.0,0.0,0.0,3.0
17031824800,2021,0.0,0.0,0.0,3.0
17031824900,2021,0.0,0.0,0.0,3.0
17031825000,2021,0.0,0.0,0.0,6.0
17031825200,2021,0.0,0.0,0.0,2.0
17031825302,2021,0.0,0.0,0.0,5.0
17031825303,2021,0.0,0.0,0.0,2.0
17031825304,2021,0.0,0.0,0.0,4.0
17031825400,2021,0.0,0.0,0.0,4.0
17031825501,2021,0.0,0.0,0.0,5.0
17031825503,2021,0.0,0.0,0.0,1.0
17031825504,2021,0.0,0.0,0.0,3.0
17031825505,2021,0.0,0.0,0.0,2.0
17031825600,2021,0.0,0.0,0.0,4.0
17031825700,2021,0.0,0.0,0.0,3.0
17031825801,2021,0.0,0.0,0.0,2.0
17031825802,2021,0.0,0.0,0.0,1.0
17031825803,2021,0.0,0.0,0.0,5.0
17031825900,2021,0.0,0.0,0.0,3.0
17031826000,2021,0.0,0.0,0.0,2.0
17031826100,2021,0.0,0.0,0.0,7.0
17031826201,2021,0.0,0.0,0.0,1.0
17031826202,2021,0.0,0.0,0.0,1.0
17031826303,2021,0.0,0.0,0.0,3.0
17031826401,2021,0.0,0.0,0.0,1.0
17031826402,2021,0.0,0.0,0.0,1.0
17031826500,2021,0.0,0.0,0.0,3.0
17031826600,2021,0.0,0.0,0.0,1.0
17031826700,2021,0.0,0.0,0.0,2.0
17031826800,2021,0.0,0.0,0.0,2.0
17031826901,2021,0.0,0.0,0.0,1.0
17031826902,2021,0.0,0.0,0.0,1.0
17031827300,2021,0.0,0.0,0.0,5.0
17031827400,2021,0.0,0.0,0.0,2.0
17031827500,2021,0.0,0.0,0.0,1.0
17031827700,2021,0.0,0.0,0.0,2.0
17031827801,2021,0.0,0.0,0.0,3.0
17031827802,2021,0.0,0.0,0.0,2.0
17031827804,2021,0.0,0.0,0.0,1.0
17031827805,2021,0.0,0.0,0.0,1.0
17031827901,2021,0.0,0.0,0.0,2.0
17031827902,2021,0.0,0.0,0.0,2.0
17031828000,2021,0.0,0.0,0.0,4.0
17031828100,2021,0.0,0.0,0.0,4.0
17031828202,2021,0.0,0.0,0.0,3.0
17031828300,2021,0.0,0.0,0.0,3.0
17031828401,2021,0.0,0.0,0.0,7.0
17031828402,2021,0.0,0.0,0.0,1.0
17031828503,2021,0.0,0.0,0.0,3.0
17031828504,2021,0.0,0.0,0.0,1.0
17031828505,2021,0.0,0.0,0.0,2.0
17031828507,2021,0.0,0.0,0.0,1.0
17031828508,2021,0.0,0.0,0.0,2.0
17031828602,2021,0.0,0.0,0.0,3.0
17031828701,2021,0.0,0.0,0.0,5.0
17031828702,2021,0.0,0.0,0.0,2.0
17031828801,2021,0.0,0.0,0.0,3.0
17031828802,2021,0.0,0.0,0.0,1.0
17031828900,2021,0.0,0.0,0.0,2.0
17031829000,2021,0.0,0.0,0.0,1.0
17031829100,2021,0.0,0.0,0.0,3.0
17031829200,2021,0.0,0.0,0.0,5.0
17031829301,2021,0.0,0.0,0.0,1.0
17031829302,2021,0.0,0.0,0.0,2.0
17031829402,2021,0.0,0.0,0.0,2.0
17031829500,2021,0.0,0.0,0.0,4.0
17031829600,2021,0.0,0.0,0.0,3.0
17031829700,2021,0.0,0.0,0.0,1.0
17031829902,2021,0.0,0.0,0.0,3.0
17031829903,2021,0.0,0.0,0.0,4.0
17031829904,2021,0.0,0.0,0.0,1.0
17031830001,2021,0.0,0.0,0.0,3.0
17031830003,2021,0.0,0.0,0.0,4.0
17031830004,2021,0.0,0.0,0.0,5.0
17031830005,2021,0.0,0.0,0.0,5.0
17031830006,2021,0.0,0.0,0.0,2.0
17031830007,2021,0.0,0.0,0.0,2.0
17031830008,2021,0.0,0.0,0.0,1.0
17031830100,2021,0.0,0.0,0.0,4.0
17031830201,2021,0.0,0.0,0.0,5.0
17031830202,2021,0.0,0.0,0.0,1.0
17031830300,2021,0.0,0.0,0.0,4.0
17031830400,2021,0.0,0.0,0.0,2.0
17031830500,2021,0.0,0.0,0.0,5.0
17031830600,2021,0.0,0.0,0.0,8.0
17031830700,2021,0.0,0.0,0.0,3.0
17031830800,2021,0.0,0.0,0.0,1.0
17031830900,2021,0.0,0.0,0.0,4.0
17031831000,2021,0.0,0.0,0.0,5.0
17031831100,2021,0.0,0.0,0.0,5.0
17031831200,2021,0.0,0.0,0.0,2.0
17031831400,2021,0.0,0.0,0.0,1.0
17031831500,2021,0.0,0.0,0.0,5.0
17031831600,2021,0.0,0.0,0.0,3.0
17031831800,2021,0.0,0.0,0.0,5.0
17031831900,2021,0.0,0.0,0.0,4.0
17031832000,2021,0.0,0.0,0.0,1.0
17031832100,2021,0.0,0.0,0.0,3.0
17031832200,2021,0.0,0.0,0.0,5.0
17031832300,2021,0.0,0.0,0.0,3.0
17031832400,2021,0.0,0.0,0.0,3.0
17031832500,2021,0.0,0.0,0.0,3.0
17031832600,2021,0.0,0.0,0.0,8.0
17031832900,2021,0.0,0.0,0.0,3.0
17031833000,2021,0.0,0.0,0.0,4.0
17031833100,2021,0.0,0.0,0.0,8.0
17031833300,2021,0.0,0.0,0.0,2.0
17031833900,2021,0.0,0.0,0.0,1.0
17031834000,2021,0.0,0.0,0.0,2.0
17031834300,2021,0.0,0.0,0.0,1.0
17031834600,2021,0.0,0.0,0.0,1.0
17031835000,2021,0.0,0.0,0.0,1.0
17031835100,2021,0.0,0.0,0.0,4.0
17031835200,2021,0.0,0.0,0.0,1.0
17031835800,2021,0.0,0.0,0.0,2.0
17031836000,2021,0.0,0.0,0.0,1.0
17031836200,2021,0.0,0.0,0.0,3.0
17031836400,2021,0.0,0.0,0.0,1.0
17031836500,2021,0.0,0.0,0.0,3.0
17031836600,2021,0.0,0.0,0.0,3.0
17031836700,2021,0.0,0.0,0.0,2.0
17031836800,2021,0.0,0.0,0.0,2.0
17031836900,2021,0.0,0.0,0.0,1.0
17031837000,2021,0.0,0.0,0.0,2.0
17031837300,2021,0.0,0.0,0.0,1.0
17031837400,2021,0.0,0.0,0.0,2.0
17031837800,2021,0.0,0.0,0.0,2.0
17031838000,2021,0.0,0.0,0.0,1.0
17031838200,2021,0.0,0.0,0.0,3.0
17031838300,2021,0.0,0.0,0.0,2.0
17031838700,2021,0.0,0.0,0.0,1.0
17031838800,2021,0.0,0.0,0.0,3.0
17031839000,2021,0.0,0.0,0.0,9.0
17031839100,2021,0.0,0.0,0.0,16.0
17031839200,2021,0.0,0.0,0.0,1.0
17031839700,2021,0.0,0.0,0.0,7.0
17031839800,2021,0.0,0.0,0.0,1.0
17031839900,2021,0.0,0.0,0.0,8.0
17031840000,2021,0.0,0.0,0.0,3.0
17031840100,2021,0.0,0.0,0.0,5.0
17031840300,2021,0.0,0.0,0.0,4.0
17031840400,2021,0.0,0.0,0.0,2.0
17031840700,2021,0.0,0.0,0.0,2.0
17031841000,2021,0.0,0.0,0.0,1.0
17031841100,2021,0.0,0.0,0.0,5.0
17031841200,2021,0.0,0.0,0.0,1.0
17031841300,2021,0.0,0.0,0.0,4.0
17031841500,2021,0.0,0.0,0.0,2.0
17031841700,2021,0.0,0.0,0.0,4.0
17031841900,2021,0.0,0.0,0.0,6.0
17031842000,2021,0.0,0.0,0.0,4.0
17031842100,2021,0.0,0.0,0.0,3.0
17031842200,2021,0.0,0.0,0.0,4.0
17031842300,2021,0.0,0.0,0.0,3.0
17031842400,2021,0.0,0.0,0.0,2.0
17031842500,2021,0.0,0.0,0.0,2.0
17031842600,2021,0.0,0.0,0.0,4.0
17031842800,2021,0.0,0.0,0.0,2.0
17031842900,2021,0.0,0.0,0.0,1.0
17031843000,2021,0.0,0.0,0.0,1.0
17031843100,2021,0.0,0.0,0.0,1.0
17031843200,2021,0.0,0.0,0.0,3.0
17031843300,2021,0.0,0.0,0.0,2.0
17031843500,2021,0.0,0.0,0.0,6.0
17031843600,2021,0.0,0.0,0.0,1.0
17031843700,2021,0.0,0.0,0.0,3.0
17031843800,2021,0.0,0.0,0.0,1.0
17031844700,2021,0.0,0.0,0.0,1.0
17033880200,2021,0.0,0.0,0.0,1.0
17033880400,2021,0.0,0.0,0.0,1.0
17035972400,2021,0.0,0.0,0.0,1.0
17035972600,2021,0.0,0.0,0.0,1.0
17037000100,2021,0.0,0.0,0.0,8.0
17037000200,2021,0.0,0.0,0.0,5.0
17037000300,2021,0.0,0.0,0.0,2.0
17037000401,2021,0.0,0.0,0.0,1.0
17037000402,2021,0.0,0.0,0.0,1.0
17037000600,2021,0.0,0.0,0.0,2.0
17037000700,2021,0.0,0.0,0.0,3.0
17037000800,2021,0.0,0.0,0.0,1.0
17037000900,2021,0.0,0.0,0.0,1.0
17037001002,2021,0.0,0.0,0.0,2.0
17037001003,2021,0.0,0.0,0.0,1.0
17037001004,2021,0.0,0.0,0.0,1.0
17037001300,2021,0.0,0.0,0.0,1.0
17037001400,2021,0.0,0.0,0.0,1.0
17037001600,2021,0.0,0.0,0.0,2.0
17037001800,2021,0.0,0.0,0.0,3.0
17037002000,2021,0.0,0.0,0.0,2.0
17037002200,2021,0.0,0.0,0.0,1.0
17039971400,2021,0.0,0.0,0.0,1.0
17039971500,2021,0.0,0.0,0.0,1.0
17039971700,2021,0.0,0.0,0.0,1.0
17041952300,2021,0.0,0.0,0.0,1.0
17041952400,2021,0.0,0.0,0.0,3.0
17043840101,2021,0.0,0.0,0.0,1.0
17043840102,2021,0.0,0.0,0.0,5.0
17043840103,2021,0.0,0.0,0.0,7.0
17043840104,2021,0.0,0.0,0.0,5.0
17043840201,2021,0.0,0.0,0.0,4.0
17043840202,2021,0.0,0.0,0.0,3.0
17043840303,2021,0.0,0.0,0.0,2.0
17043840304,2021,0.0,0.0,0.0,3.0
17043840600,2021,0.0,0.0,0.0,6.0
17043840703,2021,0.0,0.0,0.0,1.0
17043840705,2021,0.0,0.0,0.0,2.0
17043840706,2021,0.0,0.0,0.0,1.0
17043840802,2021,0.0,0.0,0.0,5.0
17043840904,2021,0.0,0.0,0.0,2.0
17043840906,2021,0.0,0.0,0.0,2.0
17043840907,2021,0.0,0.0,0.0,2.0
17043840908,2021,0.0,0.0,0.0,3.0
17043840910,2021,0.0,0.0,0.0,3.0
17043840911,2021,0.0,0.0,0.0,1.0
17043841002,2021,0.0,0.0,0.0,1.0
17043841003,2021,0.0,0.0,0.0,1.0
17043841102,2021,0.0,0.0,0.0,2.0
17043841103,2021,0.0,0.0,0.0,5.0
17043841104,2021,0.0,0.0,0.0,1.0
17043841108,2021,0.0,0.0,0.0,3.0
17043841109,2021,0.0,0.0,0.0,4.0
17043841111,2021,0.0,0.0,0.0,5.0
17043841113,2021,0.0,0.0,0.0,3.0
17043841114,2021,0.0,0.0,0.0,5.0
17043841204,2021,0.0,0.0,0.0,4.0
17043841205,2021,0.0,0.0,0.0,1.0
17043841206,2021,0.0,0.0,0.0,7.0
17043841208,2021,0.0,0.0,0.0,6.0
17043841209,2021,0.0,0.0,0.0,2.0
17043841210,2021,0.0,0.0,0.0,5.0
17043841307,2021,0.0,0.0,0.0,1.0
17043841308,2021,0.0,0.0,0.0,5.0
17043841310,2021,0.0,0.0,0.0,2.0
17043841312,2021,0.0,0.0,0.0,2.0
17043841313,2021,0.0,0.0,0.0,4.0
17043841314,2021,0.0,0.0,0.0,4.0
17043841315,2021,0.0,0.0,0.0,3.0
17043841316,2021,0.0,0.0,0.0,3.0
17043841318,2021,0.0,0.0,0.0,5.0
17043841321,2021,0.0,0.0,0.0,1.0
17043841322,2021,0.0,0.0,0.0,3.0
17043841324,2021,0.0,0.0,0.0,6.0
17043841325,2021,0.0,0.0,0.0,5.0
17043841326,2021,0.0,0.0,0.0,2.0
17043841327,2021,0.0,0.0,0.0,3.0
17043841401,2021,0.0,0.0,0.0,2.0
17043841403,2021,0.0,0.0,0.0,2.0
17043841404,2021,0.0,0.0,0.0,3.0
17043841501,2021,0.0,0.0,0.0,5.0
17043841503,2021,0.0,0.0,0.0,4.0
17043841504,2021,0.0,0.0,0.0,1.0
17043841603,2021,0.0,0.0,0.0,2.0
17043841604,2021,0.0,0.0,0.0,4.0
17043841605,2021,0.0,0.0,0.0,1.0
17043841606,2021,0.0,0.0,0.0,2.0
17043841607,2021,0.0,0.0,0.0,13.0
17043841704,2021,0.0,0.0,0.0,5.0
17043841705,2021,0.0,0.0,0.0,2.0
17043841706,2021,0.0,0.0,0.0,2.0
17043841707,2021,0.0,0.0,0.0,1.0
17043841708,2021,0.0,0.0,0.0,3.0
17043841801,2021,0.0,0.0,0.0,9.0
17043841802,2021,0.0,0.0,0.0,3.0
17043841901,2021,0.0,0.0,0.0,1.0
17043841902,2021,0.0,0.0,0.0,6.0
17043842000,2021,0.0,0.0,0.0,4.0
17043842100,2021,0.0,0.0,0.0,3.0
17043842200,2021,0.0,0.0,0.0,4.0
